0,0,0,0,-0.019446468,-0.0023081438,-0.00086416694,-0.0013555927,-0.019409413,-0.0009978015,0.107204616,-0.010690003,-0.0014111103,-0.008406904,-0.01760186,-0.0010702135,-0.0012555247,-0.0011230096,-0.014448293,-0.00139239,0.06838247,-0.0105267605,-0.019093892,-0.0010349809,-0.024179572,-0.003619846,0.027487636,-0.001394956,-0.00019625426,-0.03092423,-0.0006799994,-0.0103319045,-0.03264759,-0.04606008,-0.03208776,-0.0016545525,-0.0007286397,-0.0009468741,-0.016091889,-0.022511441,-0.0008151663,-0.0037564635,-0.015390895,-0.0014353842,-0.0038715254,-0.022364277,-0.005075869,-0.001135405,-0.0013607963,-0.006203066,-0.0037724476,-0.0009409617,-0.0011573784,-0.0028355003,-0.008414127,0.008554548,-0.0010712941,-0.005943946,-0.00076706783,-0.013042114,-0.03154151,-0.009202987,-0.0012050435,-0.005012221,-0.0015237578,-0.0038176037,-0.008624583,-0.0011951759,-0.0034369284,-0.001162867,-0.0008926835,-0.0064186105,-0.003354273,-0.0012289705,-0.008864179,-0.0011163944,-0.0010133524,-0.0009690092,-0.00088900665,-0.0011780354,-0.00203498,-0.0014658228,-0.00096553547,0.112647645,-0.00853494,-0.0052820197,-0.016643943,-0.04490841,-0.0020287184,-0.0008866964,-0.00064255425,-0.003496288,-0.001063738,-0.0008223695,-0.0011929068,-0.0011388733,-0.0011042152,-0.00727748,-0.0051696035,-0.0020858701,-0.05547547,0.049033407,-0.0011308456,-0.024877647,-0.038293034,-0.019194674,-0.0040142327,-0.011693312,-0.0014034068,-0.0071981545,-0.0049794666,-0.023970917,-0.0011399897,-0.0010026543,-0.016644994,-0.030427089,-0.0026498635,-0.0016970303,-0.0012779584,0.06541729,-0.023445537,-0.00415142,-0.0066705532,-0.00086914765,-0.032960363,-0.0012480941,-0.0013064089,-0.0009271266,-0.0008613499,-0.00073719124,-0.005946528,-0.004819089
0,0,0,1,-0.006256153,-0.014299216,-0.0010941772,-0.0015640295,-0.03398938,-0.0007613932,-0.016771948,-0.01593944,-0.0011994242,-0.0020588625,-0.019771079,-0.0012849385,-0.000822479,-0.0010224207,-0.019395003,-0.0014750116,0.019754462,-0.008285962,-0.039741453,-0.001192921,-0.03899259,-0.004075783,-0.0012863068,-0.0017739155,-0.010904679,-0.039371457,-0.0007024507,-0.014939998,-0.015585969,-0.027918851,-0.044678118,-0.002018269,-0.0013189827,-0.00077763275,-0.016263561,-0.03716148,-0.0010474653,-0.0044488083,-0.023351798,-0.007818378,-0.0045747287,-0.026164267,-0.002933627,-0.0010413866,-0.0013711544,0.02867006,-0.004552898,-0.0012088439,-0.0010559595,-0.012334573,-0.009585562,-0.013240366,-0.0012993122,0.01703158,-0.0008691652,-0.014302407,-0.031984493,-0.010346166,-0.0012332175,-0.009587671,-0.0017523892,-0.0045876107,-0.009980697,-0.0011677336,-0.0038093613,-0.0016757114,-0.0010698396,-0.0051938714,-0.0038662434,-0.0013546962,-0.01878254,-0.0008058507,-0.001112726,-0.0009273059,-0.0008625315,-0.0009725617,-0.0002733145,-0.001346906,-0.000990689,0.28241336,-0.015304345,-0.016066954,-0.017028047,-0.035159774,-0.0019911022,-0.00079203735,-0.0005662747,-0.004927616,-0.0014860791,-0.00083512295,-0.0025745062,-0.0010320916,-0.0010549271,-0.03610636,-0.005799511,-0.002011617,-0.048449542,0.092233956,-0.00089310174,0.049635775,-0.020464495,-0.026039446,-0.009056259,-0.008112586,-0.0015635733,-0.009873666,-0.0005678125,-0.034375396,-0.0013292549,-0.0010712115,-0.021459809,-0.029678205,-0.0043660738,-0.0009941647,-0.0012991469,0.0024465434,-0.02509219,-0.0053594583,-0.007826474,-0.000947118,-0.03360355,-0.00087393954,-0.0016060412,-0.00079436175,-0.0010269376,-0.00057523296,-0.0070155635,-0.0060880864
0,0,0,2,-0.0048745396,-0.004763614,-0.0010652777,-0.0015512977,-0.033842158,-0.00081679923,-0.019369265,-0.01413696,-0.0012167253,-0.0081204055,-0.01882883,-0.0010679286,-0.0009266331,-0.0010852964,-0.019046891,-0.00135581,0.03977232,-0.0055881445,-0.041441545,-0.001055821,-0.031381067,-0.00387373,-0.001582511,-0.0016358218,-0.010398622,-0.035417337,-0.0006964476,-0.022166086,-0.01384417,-0.029766751,-0.040176164,-0.0019622073,-0.001227188,-0.0008602053,-0.0187987,-0.030671587,-0.0009868656,-0.0042377603,-0.016024223,-0.0044208723,-0.0042649596,-0.018771304,-1.5795744e-05,-0.0009599003,-0.0013257089,0.03662215,-0.004300692,-0.0009882986,-0.0010741511,-0.015460205,-0.009050491,-0.01341708,-0.001278181,-0.0015270434,-0.000896583,-0.008846707,-0.028804338,-0.0035355955,-0.0012093618,-0.0067269653,-0.0017568922,-0.0041226456,-0.010026692,-0.0011848486,-0.0035293994,-0.0013969915,-0.0009715815,-0.0057659633,-0.0036208422,-0.0013337708,-0.012414652,-0.00083684997,-0.0010137815,-0.0008957465,-0.000898219,-0.0010011394,-0.0003649652,-0.0014004852,-0.000925885,0.31046614,-0.00829438,-0.009051486,-0.01630215,-0.034905918,-0.0018634418,-0.0008294984,-0.0006054367,-0.004531986,-0.0014480196,-0.00088022737,-0.002694784,-0.0010934817,0.0065210033,-0.033084802,-0.005291616,-0.0018936787,-0.05290675,0.09444635,-0.000930902,0.09631621,-0.015196449,-0.019708974,-0.00807255,-0.010515614,-0.0015938508,-0.004528422,0.020287715,-0.03357192,-0.0010718264,-0.0010604042,-0.018504022,-0.02696891,-0.004099106,-0.001105126,-0.0012064998,0.022921227,-0.024553508,-0.005034819,-0.007193719,-0.00089856604,-0.029287178,-0.000876557,-0.0015772255,-0.00078901224,-0.001016097,-0.0004907018,-0.0065715886,-0.0058473684
0,0,0,3,-0.003108643,-0.0029873662,-0.0010643076,-0.0013559622,-0.031947058,-0.00084008987,-0.018692818,-0.013444942,-0.0012724729,-0.008728886,-0.017913418,-0.001116501,-0.001047721,-0.0011203358,-0.020493444,-0.0014312062,0.054448582,-0.004382317,-0.041775953,-0.0010574198,-0.031663876,-0.0032143933,-0.0013713985,-0.0014381962,-0.011828403,-0.034481715,-0.0006907151,-0.02252712,-0.02001923,-0.032795906,-0.038616594,-0.0017681274,-0.0012526073,-0.0008705854,-0.015583247,-0.024935648,-0.0010077108,-0.0040843156,-0.014368235,-0.0031441057,-0.00405107,-0.018135596,-0.00051930855,-0.0009956771,-0.0012100012,0.011401627,-0.0041718716,-0.0010883415,-0.0010978456,-0.012295802,-0.008709724,-0.0148676215,-0.0012529771,-0.0022678517,-0.0009146013,-0.01047596,-0.027139885,0.017163172,-0.0012163239,-0.0065552234,-0.0015738726,-0.004005639,-0.008581593,-0.0013222029,-0.0033778236,-0.0014359609,-0.00097599317,-0.0046146703,-0.0034263984,-0.0012813366,-0.0069841235,-0.0008250905,-0.0010293539,-0.0008709736,-0.00088318624,-0.00095694745,-0.0005443141,-0.0013182116,-0.0009754506,0.31423426,-0.0065928297,-0.004580514,-0.015248947,-0.035295483,-0.0019404218,-0.000791391,-0.00061313016,-0.004217591,-0.0012829676,-0.00089691917,-0.0024856573,-0.0010876338,-9.862147e-05,-0.03212349,-0.005085338,-0.0019040691,-0.053428777,0.07367904,-0.00093137485,0.11675144,-0.014011249,-0.022971032,-0.002609329,-0.011487585,-0.0014535922,-0.009580069,0.016207702,-0.036140256,-0.0011385627,-0.00108256,-0.016481599,-0.028267026,-0.0036166888,-0.001090066,-0.0011825262,0.06152758,-0.022784112,-0.0047327494,-0.0071023637,-0.00089297874,-0.02681275,-0.00088411226,-0.0013570637,-0.0008188593,-0.0010267984,-0.00044429037,-0.006219604,-0.005639101
0,0,0,4,-0.0059988974,-0.0032641434,-0.0010833057,-0.0013911355,-0.03192596,-0.0008726867,-0.018243592,-0.012849848,-0.0012785875,-0.0068724155,-0.017804742,-0.0011826529,-0.0011100799,-0.0011751042,-0.021341702,-0.0014587477,0.054137185,-0.005339406,-0.045232393,-0.001070917,-0.028707087,-0.0031261519,-0.0012191524,-0.0014128758,-0.014923448,-0.034169003,-0.0006703205,-0.020343522,-0.018200666,-0.033550486,-0.03942853,-0.0017332925,-0.00125089,-0.0009347132,-0.01369287,-0.024142085,-0.0010308208,-0.0040192576,-0.012197877,-0.0048045083,-0.004022232,-0.020021928,-0.000997498,-0.0010463356,-0.0012552459,-0.00095853134,-0.004130131,-0.0011062179,-0.0011213281,-0.015533519,-0.008614375,-0.014097065,-0.0012825311,-0.0022328165,-0.000944429,-0.013218008,-0.026461631,0.00078713894,-0.001227014,-0.008941081,-0.0016144243,-0.0039023624,-0.008840365,-0.0013364556,-0.0033390485,-0.0015037644,-0.0009928994,-0.005325627,-0.0033833545,-0.001313482,-0.0073591284,-0.0008270031,-0.0010469508,-0.000835095,-0.00090877264,-0.0010022882,-0.000679464,-0.0013383854,-0.0009781931,0.33013535,-0.0055451426,-0.0050152405,-0.014723189,-0.030381262,-0.0021337583,-0.0008304889,-0.00061184843,-0.0041208207,-0.0012843537,-0.0009280054,-0.0023241106,-0.0011051235,-0.0001906544,-0.032630913,-0.004988452,-0.001845949,-0.054565903,0.06950724,-0.00095454697,0.1638771,-0.013936335,-0.025665227,-0.0020711713,-0.01062649,-0.0014486526,-0.012244262,0.009634025,-0.035617214,-0.0012079664,-0.0010858506,-0.014427665,-0.027648678,-0.0035071154,-0.0011682427,-0.0011977315,0.07145574,-0.02318403,-0.0046410235,-0.007010922,-0.00089477655,-0.02711266,-0.00094111246,-0.0013517094,-0.00082499813,-0.0010404139,-0.00053302135,-0.0061359126,-0.005540531
0,0,0,5,-0.008662105,-0.0012628481,-0.0011140006,-0.0011717476,-0.03520402,-0.0009046465,-0.02426059,-0.0130502945,-0.0012803565,-0.005443071,-0.016782654,-0.0011356365,-0.0011257738,-0.0012254934,-0.027884169,-0.0014429552,0.08602509,-0.006119938,-0.046136014,-0.001067254,-0.029422408,-0.0038906496,-7.711388e-05,-0.0013058954,-0.014137379,-0.036124974,-0.00058023137,-0.021906305,-0.014710058,-0.035417683,-0.04058803,-0.0016106609,-0.001348847,-0.0009780348,-0.014745543,-0.02260164,-0.0010760806,-0.003975291,-0.013543144,-0.006914352,-0.00400204,-0.02004627,0.001841737,-0.0011055445,-0.0011375829,-0.002943223,-0.0040669288,-0.0010430062,-0.0011601484,-0.017074045,-0.008380589,-0.00935397,-0.001319807,0.020600606,-0.0009319964,-0.012164762,-0.026490146,0.0022118539,-0.0012573005,-0.0064631044,-0.0014894414,-0.0037885085,-0.008150942,-0.0012038312,-0.003318111,-0.0015596597,-0.001035519,-0.005494616,-0.0033237375,-0.0013411077,-0.010593901,-0.00087362883,-0.0010694338,-0.00079486734,-0.00094155705,-0.0010538998,-0.0006247623,-0.0012308715,-0.00097184954,0.3583572,-0.0068357894,-0.008687509,-0.014938692,-0.029783173,-0.002143274,-0.0008886365,-0.0006352679,-0.0040217796,-0.0011779264,-0.00094742764,-0.0024438614,-0.0011241738,0.0039286874,-0.03675012,-0.004927078,-0.0016720397,-0.050866753,0.052190125,-0.0010340657,0.1778543,-0.010370778,-0.026338771,-0.001012414,-0.010940011,-0.0012267467,-0.011504173,0.011693142,-0.033929016,-0.0012048325,-0.0010898253,-0.0142196985,-0.02728707,-0.0028137853,-0.0011477083,-0.0012321318,0.044600844,-0.02179085,-0.0045671146,-0.006818945,-0.00094876223,-0.026050335,-0.0009841401,-0.001244638,-0.0008444479,-0.0010858984,-0.00045696762,-0.0060052234,-0.0053956215
0,0,0,6,-0.01697476,0.0043728054,-0.0010718333,-0.0009877121,-0.036607232,-0.00083375146,-0.023366932,-0.0154229095,-0.0010764478,-0.010952708,-0.019312961,-0.0012163784,-0.0011842086,-0.0011234645,-0.02344933,-0.0014566046,0.17275068,-0.0059165894,-0.044999346,-0.0011197188,-0.034812458,-0.0017585148,-0.00048092884,-0.0009837564,-0.024433311,-0.029064173,-0.0007074975,-0.023607109,-0.024332175,-0.04451291,-0.047955643,-0.0015402541,-0.0013318503,-0.0008409152,-0.01193742,-0.032823045,-0.0011497989,-0.004320072,-0.013253269,-0.0049675354,-0.0044156783,-0.030145261,-0.0010338316,-0.0009261649,-0.0010588103,-0.005687469,-0.0042647263,-0.0011046885,-0.0010539666,-0.01256195,-0.009162543,-0.0118707,-0.0012620002,0.019174945,-0.0009835478,-0.013983141,-0.036523666,-0.012243057,-0.0012930114,-0.017247943,-0.0011838855,-0.004453236,-0.005671539,-0.0012212839,-0.0034594473,-0.0017040949,-0.00090802426,-0.0048768623,-0.0036308789,-0.0013797077,-0.01633494,-0.00080947,-0.0010353009,-0.00082837325,-0.0010351897,-0.0008826523,-0.00067023264,-0.0010876074,-0.0010290612,0.34779966,-0.007191397,-0.0061771595,-0.018350108,-0.042079486,-0.0022087798,-0.0007396346,-0.0007095559,-0.0043569272,-0.0010479263,-0.0009789005,-0.0029372002,-0.001078788,-7.6773205e-05,-0.030610133,-0.0054762783,-0.0032293238,-0.06499549,0.08500688,-0.0008340214,0.21728393,-0.019046178,-0.02665551,0.026005961,-0.008746051,-0.0011042606,-0.012177509,0.013091765,-0.04600508,-0.0013522424,-0.0010334634,-0.01527825,-0.031255674,-0.002337404,-0.0010081338,-0.0013411798,0.05518727,-0.024908153,-0.0050841095,-0.0066406685,-0.0010447566,-0.034051694,-0.0008832041,-0.0011076963,-0.000965512,-0.0011248257,-0.00032469464,-0.0065568546,-0.005500964
0,0,0,7,-0.012823117,-0.030136261,-0.0009680423,-0.0033814155,-0.020696878,-0.00081421743,-0.025359346,-0.010566271,-0.00092253386,-0.00036755094,-0.011521894,-0.0014349623,-0.0011593113,-0.0010631209,-0.02037013,-0.0011194488,-0.0020752295,-0.0122676985,-0.04319575,-0.0009882995,-0.018432284,-0.00439342,-0.0011360002,-0.0031464582,-0.016565884,-0.024718652,-0.0007368548,-0.014737648,-0.0063881725,-0.01433208,-0.041215736,-0.00328615,-0.0012219056,-0.00091202307,-0.023923589,-0.031200081,-0.0009712129,-0.0031527502,-0.0039796173,-0.008340548,-0.0035397925,-0.0284757,0.027518494,-0.0009903478,-0.0028304902,-0.008427705,-0.002919168,-0.001356335,-0.0010108879,-0.023927903,-0.0063514123,-0.021551058,-0.0011164974,-0.00048983993,-0.000954635,-0.006074293,-0.012738771,-0.006478323,-0.0009604009,-0.012582711,-0.0034582857,-0.0029886363,-0.029791618,-0.0016268756,-0.0025303492,-0.0014104142,-0.0008695653,-0.00531149,-0.002951168,-0.0009480226,-0.009352064,-0.0009587834,-0.0009867704,-0.00089274085,-0.0009895773,-0.0009482866,-0.0014621293,-0.0027851227,-0.00088146183,0.37793726,-0.012974908,-0.004912525,-0.02451209,-0.010060579,-0.0023386746,-0.00086586596,-0.00069477863,-0.0035423287,-0.002829057,-0.00086749316,-0.0024306637,-0.0010301801,-0.002999408,-0.026945487,-0.003910909,-0.0013906307,-0.04063195,0.09811458,-0.00083577883,0.30435312,0.07565369,-0.026519636,-0.030365532,-0.0055711973,-0.0035266113,-0.012848529,0.024061352,-0.024618655,-0.0014144409,-0.0008523084,-0.008325253,-0.014866987,-0.011860292,-0.0012363968,-0.0009060053,0.06743461,-0.02018312,-0.0037997537,-0.003830744,-0.0009100184,-0.023778973,-0.0010130511,-0.0029227696,-0.0009349705,-0.00092602085,-0.0006254038,-0.004480075,-0.0039422424
0,0,1,0,-0.024328498,-0.00057896826,-0.0008206107,-0.0013805531,-0.028284166,-0.00097168627,0.14199696,-0.014892134,-0.0014214453,-0.0152865425,-0.023421181,-0.001477604,-0.0016068289,-0.0010937979,-0.01925315,-0.0012404366,-0.0075068995,-0.0194373,-0.027818004,-0.0010521619,-0.034136534,-0.006148494,0.011876818,-0.0014130084,-0.010340675,-0.030088438,-0.0006144782,0.13928808,-0.030838853,-0.06902029,-0.014566297,-0.0012789816,-0.00072555983,-0.0009654093,-0.021810757,-0.034178585,-0.0006821708,-0.004839556,-0.020091835,-0.0013598141,-0.0051279124,-0.021351505,-0.004766163,-0.0011288378,-0.0016538572,-0.019052258,-0.004659918,-0.00083712646,-0.0012640123,-0.0063414574,-0.011161124,0.045306936,-0.0009971071,-0.022838956,-0.0010324416,-0.013412398,-0.038418673,-0.052555528,-0.0011316137,-0.021898175,-0.001677108,-0.0051936,-0.012162819,-0.0010061294,-0.004402558,-0.0011479157,-0.00072620384,-0.0054693073,-0.00450007,-0.0012216897,-0.014725625,-0.0013116322,-0.0011472033,-0.00093269127,-0.00085982605,-0.0013146142,-0.0024563242,-0.0017053349,-0.0008442526,0.006313637,-0.025915999,-0.010071861,-0.01479804,-0.05250552,-0.0016839439,-0.0010276444,-0.0005813564,-0.0046821046,-0.0010763126,-0.00090285914,-0.001992651,-0.0013039109,-0.00540536,-0.016560772,-0.006474232,-0.0021742345,-0.048014484,0.11865099,-0.0014756209,-0.044134405,-0.03589156,-0.014018023,-0.007274359,-0.015781363,-0.0017832496,-0.015301006,-0.0055282726,-0.020689456,-0.0015047862,-0.0008604568,-0.028583324,-0.042389143,-0.003156874,-0.0019405775,-0.0012563145,0.012346715,-0.0413897,-0.0049387584,-0.009397277,-0.00078793213,-0.050145246,-0.0016021047,-0.0011556527,-0.0009442268,-0.0008177152,-0.0008215705,-0.007886606,-0.0062947827
0,0,1,1,-0.0138846785,-0.024420941,-0.0009439252,-0.0015874387,-0.04295699,-0.00077188667,-0.022336878,-0.02368157,-0.0013462356,-0.01102761,-0.026822085,-0.0017408984,-0.0007002288,-0.0010444567,-0.028330594,-0.0015724907,-0.01963379,-0.002534831,-0.04822852,-0.0013135205,-0.06185164,-0.006160739,-0.0029674948,-0.0017933733,-0.024094027,-0.047188736,-0.0006423627,0.06814717,-0.021611724,-0.04464162,-0.028693745,-0.0016927127,-0.0016511806,-0.0008203367,-0.040345397,-0.058541447,-0.0010634749,-0.005759409,-0.029468527,-0.007536082,-0.005884522,-0.034988876,-0.006518103,-0.0010387978,-0.001456627,-0.00248644,-0.006069479,-0.000994086,-0.0012379802,-0.016599892,-0.012614848,-0.019922126,-0.0014309775,-0.012375987,-0.0011726295,-0.0142751215,-0.039530028,-0.037566315,-0.0011982134,-0.010797942,-0.0017534177,-0.006674394,-0.010291987,-0.0012264124,-0.0050238185,-0.0020258995,-0.0009823166,-0.003759446,-0.005061451,-0.0015627688,-0.025829861,-0.00080329645,-0.0014545268,-0.000992051,-0.00094060117,-0.0011525026,-0.0002555117,-0.0013811793,-0.0011944054,0.204541,-0.01631162,-0.020660898,-0.023686,-0.073604986,-0.0013163468,-0.0009943431,-0.00061661936,-0.0065667154,-0.0017472854,-0.0010014971,-0.0037291513,-0.0012189618,-0.005757668,-0.053103466,-0.007469865,-0.0022669812,-0.041928273,0.07046987,-0.0013069516,-0.016215611,-0.01897332,-0.027983058,-0.018413555,-0.014218432,-0.001795169,-0.013712342,-0.009873175,-0.027085377,-0.0018059018,-0.0011893627,-0.046125695,-0.039127186,-0.004601372,-0.001491563,-0.001436322,-0.008303574,-0.037674405,-0.00662935,-0.01119618,-0.0011445342,-0.045171205,-0.0012037604,-0.0015490903,-0.00092525734,-0.00103012,-0.0005497045,-0.009865445,-0.008049416
